title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Jaws Unleashed;Xbox;Majesco Games;May 23, 2006;51.0;29.0;3.0;12.0;14.0;6.2;7.0;4.0;1.0;2.0;Appaloosa Interactive;Action, General;1 Player;M;;;;https://www.metacritic.com/game/xbox/jaws-unleashed
Rogue Trooper;Xbox;Eidos Interactive;May 23, 2006;71.0;37.0;16.0;21.0;0.0;8.5;8.0;8.0;0.0;0.0;Rebellion;Action, Shooter, Third-Person, Sci-Fi;4  Online;T;;;;https://www.metacritic.com/game/xbox/rogue-trooper
The Da Vinci Code;Xbox;2K Games;May 19, 2006;52.0;34.0;3.0;18.0;13.0;2.8;5.0;1.0;0.0;4.0;Double Helix Games;Action, General;1 Player;T;;;;https://www.metacritic.com/game/xbox/the-da-vinci-code
X-Men: The Official Game;Xbox;Activision;May 16, 2006;53.0;38.0;4.0;22.0;12.0;8.1;3.0;1.0;1.0;1.0;Z-Axis, Ltd.;Action, Beat-'Em-Up;1 Player;T;;;;https://www.metacritic.com/game/xbox/x-men-the-official-game
Over the Hedge;Xbox;Activision;May  9, 2006;61.0;26.0;5.0;17.0;4.0;tbd;1.0;1.0;0.0;0.0;Edge of Reality;Action, Platformer, 3D;1-2;E10+;;;;https://www.metacritic.com/game/xbox/over-the-hedge
The Hustle: Detroit Streets;Xbox;Activision Value;Apr 26, 2006;52.0;4.0;0.0;1.0;3.0;tbd;;;;;Blade Interactive;Miscellaneous, Parlor, Billiards;2  Online;T;;;;https://www.metacritic.com/game/xbox/the-hustle-detroit-streets
WinBack 2: Project Poseidon;Xbox;Koei;Apr 25, 2006;52.0;18.0;2.0;7.0;9.0;tbd;;;;;Cavia Inc.;Action, Shooter, Third-Person, Modern;1-4;T;;;;https://www.metacritic.com/game/xbox/winback-2-project-poseidon
OutRun 2006: Coast 2 Coast;Xbox;Sega;Apr 25, 2006;77.0;24.0;16.0;8.0;0.0;8.0;5.0;4.0;1.0;0.0;Sumo Digital;Driving, Racing, Arcade;6  Online;E;;;;https://www.metacritic.com/game/xbox/outrun-2006-coast-2-coast
FIFA World Cup: Germany 2006;Xbox;Electronic Arts;Apr 24, 2006;77.0;22.0;15.0;7.0;0.0;8.4;5.0;5.0;0.0;0.0;EA Canada;Sports, Traditional, Soccer, Sim;2  Online;E;;;;https://www.metacritic.com/game/xbox/fifa-world-cup-germany-2006
Dreamfall: The Longest Journey;Xbox;Aspyr;Apr 18, 2006;73.0;42.0;25.0;13.0;4.0;8.4;12.0;9.0;1.0;2.0;Funcom;Adventure, Third-Person, Fantasy;1 Player;M;;Ragnar Tornquist, Ragnar Tornquist, Dag Scheve;;https://www.metacritic.com/game/xbox/dreamfall-the-longest-journey
The King of Fighters NeoWave;Xbox;SNK Playmore;Apr 18, 2006;62.0;17.0;2.0;13.0;2.0;tbd;;;;;SNK Playmore;Action, Fighting, 2D;2  Online;T;;;;https://www.metacritic.com/game/xbox/the-king-of-fighters-neowave
Classified: The Sentinel Crisis;Xbox;Global Star Software;Apr 14, 2006;41.0;6.0;0.0;3.0;3.0;tbd;1.0;0.0;0.0;1.0;Torus Games;Action, Shooter, First-Person, Sci-Fi;1 Player;T;;;;https://www.metacritic.com/game/xbox/classified-the-sentinel-crisis
Hummer Badlands;Xbox;2K Games;Apr 14, 2006;44.0;7.0;1.0;1.0;5.0;6.0;1.0;1.0;0.0;0.0;Eutechnyx;Driving, Racing, Rally / Offroad;1-2;E;;;;https://www.metacritic.com/game/xbox/hummer-badlands
Army Men: Major Malfunction;Xbox;Global Star Software;Apr 14, 2006;36.0;6.0;0.0;0.0;6.0;4.0;3.0;2.0;0.0;1.0;Team 17;Action, Shooter, Third-Person, Sci-Fi;1 Player;T;;;;https://www.metacritic.com/game/xbox/army-men-major-malfunction
Tomb Raider: Legend;Xbox;Eidos Interactive;Apr 11, 2006;82.0;40.0;37.0;3.0;0.0;7.2;8.0;5.0;3.0;0.0;Crystal Dynamics;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/xbox/tomb-raider-legend
Real World Golf;Xbox;Mad Catz;Apr 11, 2006;74.0;12.0;8.0;4.0;0.0;tbd;2.0;2.0;0.0;0.0;Aqua Pacific, In2Games;Sports, Traditional, Golf, Sim;1-4;E;;;;https://www.metacritic.com/game/xbox/real-world-golf
Commandos Strike Force;Xbox;Eidos Interactive;Apr  4, 2006;62.0;27.0;5.0;20.0;2.0;8.2;1.0;1.0;0.0;0.0;Pyro Studios;Action, Shooter, First-Person, Tactical, Historic;8  Online;T;;;;https://www.metacritic.com/game/xbox/commandos-strike-force
Major League Baseball 2K6;Xbox;2K Sports;Apr  3, 2006;71.0;21.0;7.0;14.0;0.0;5.7;7.0;1.0;4.0;2.0;Kush Games;Sports, Traditional, Baseball, Sim;2  Online;E;;;;https://www.metacritic.com/game/xbox/major-league-baseball-2k6
NBA Ballers: Phenom;Xbox;Midway;Mar 29, 2006;70.0;23.0;8.0;14.0;1.0;tbd;0.0;0.0;0.0;0.0;Midway;Sports, Traditional, Basketball, Arcade;1-4;E;;;;https://www.metacritic.com/game/xbox/nba-ballers-phenom
Full Spectrum Warrior: Ten Hammers;Xbox;THQ;Mar 28, 2006;69.0;27.0;8.0;18.0;1.0;tbd;2.0;2.0;0.0;0.0;Pandemic Studios;Strategy, Real-Time, Military;8  Online;M;;;;https://www.metacritic.com/game/xbox/full-spectrum-warrior-ten-hammers
Far Cry Instincts Evolution;Xbox;Ubisoft;Mar 28, 2006;78.0;15.0;11.0;4.0;0.0;6.3;4.0;4.0;0.0;0.0;Ubisoft Montreal;Action, Shooter, First-Person, Modern;16  Online;M;;;;https://www.metacritic.com/game/xbox/far-cry-instincts-evolution
Blazing Angels: Squadrons of WWII;Xbox;Ubisoft;Mar 23, 2006;69.0;19.0;7.0;12.0;0.0;7.0;2.0;1.0;1.0;0.0;Ubisoft Romania;Simulation, Flight, WWII;16  Online;T;;;;https://www.metacritic.com/game/xbox/blazing-angels-squadrons-of-wwii
