title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Project X Zone;3DS;Namco Bandai Games;Jun 25, 2013;70;53;22;29;2;7.4;34;21;11;2;Monolith Soft, Banpresto;Strategy, Turn-Based, Fantasy, Fantasy, Tactics;1 Player;T;Morizumi Souichirou;Soichiro Morizumi;Takuya Hanaoka, Naofumi Tsuruyama, Kayoko Matsushima;https://www.metacritic.com/game/3ds/project-x-zone
Farming Simulator 3D;3DS;Focus Home Interactive;Jun 23, 2013;;;;;;tbd;0;0;0;0;Giants Software;;;;;;;https://www.metacritic.com/game/3ds/farming-simulator-3d
Bugs vs. Tanks!;3DS;Level 5;Jun 20, 2013;50;14;1;9;4;7.0;2;0;2;0;Level 5, NATSUME ATARI Inc.;;;;;;;https://www.metacritic.com/game/3ds/bugs-vs-tanks!
Picross e;3DS;Jupiter Corporation;Jun 13, 2013;73;11;5;6;0;7.1;3;0;2;1;Jupiter Corporation;;;;;;;https://www.metacritic.com/game/3ds/picross-e
Mighty Switch Force! 2;3DS;WayForward;Jun 13, 2013;73;17;10;7;0;7.6;5;5;0;0;WayForward;;;;;;;https://www.metacritic.com/game/3ds/mighty-switch-force!-2
Big Bass Arcade: No Limit;3DS;Big John Games;Jun 13, 2013;;;;;;7.3;4;1;3;0;Big John Games;;;;;;;https://www.metacritic.com/game/3ds/big-bass-arcade-no-limit
Animal Crossing: New Leaf;3DS;Nintendo;Jun  9, 2013;88;70;64;6;0;8.8;155;142;8;5;Nintendo;Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life;Up to 4;E;Isao Moro, Aya Kyogoku;;;https://www.metacritic.com/game/3ds/animal-crossing-new-leaf
The Denpa Men 2: Beyond the Waves;3DS;Genius Sonority Inc.;May 30, 2013;76;13;9;4;0;6.3;2;2;0;0;Genius Sonority Inc.;;;;;;;https://www.metacritic.com/game/3ds/the-denpa-men-2-beyond-the-waves
Gummy Bears Mini Golf;3DS;Enjoy Gaming;May 30, 2013;;;;;;tbd;1;0;0;1;Clockwork Games;;;;;;;https://www.metacritic.com/game/3ds/gummy-bears-mini-golf
Donkey Kong Country Returns 3D;3DS;Nintendo;May 24, 2013;83;62;55;7;0;8.4;45;38;2;5;Monster Games Inc.;;;;;;;https://www.metacritic.com/game/3ds/donkey-kong-country-returns-3d
Fire Emblem: Awakening - The Future Past 3;3DS;Nintendo;May 23, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---the-future-past-3
Groove Heaven;3DS;Teyon;May 23, 2013;52;4;0;2;2;tbd;0;0;0;0;Teyon, Fun Unit Inc;;;;;;;https://www.metacritic.com/game/3ds/groove-heaven
Fire Emblem: Awakening - Apotheosis;3DS;Nintendo;May 23, 2013;;;;;;7.7;1;1;0;0;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---apotheosis
Fast & Furious: Showdown;3DS;Activision;May 21, 2013;;;;;;1.4;0;0;0;0;Activision, Firebrand Games;;;;;;;https://www.metacritic.com/game/3ds/fast-furious-showdown
The Starship Damrey;3DS;Level 5;May 16, 2013;58;26;2;21;3;6.9;5;2;2;1;Level 5;;;;;;;https://www.metacritic.com/game/3ds/the-starship-damrey
