title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Phantasy Star Online Episode I & II Plus;;Sega;Sep 15, 2004;;;;;;8.6;11;10;1;0;Sonic Team;;;;Shintaro Hata;;;https://www.metacritic.com/game/gamecube/phantasy-star-online-episode-i-ii-plus
Bad Boys: Miami Takedown;;Empire Interactive;Sep 14, 2004;35;11;0;2;9;2.0;4;1;0;3;Blitz Games;Action, Shooter, Third-Person, Modern;1 Player;M;;;;https://www.metacritic.com/game/gamecube/bad-boys-miami-takedown
Power Rangers Dino Thunder;;THQ;Sep 14, 2004;49;6;0;3;3;tbd;0;0;0;0;Pacific Coast Power & Light;Action Adventure, Sci-Fi;1 Player;E;;;;https://www.metacritic.com/game/gamecube/power-rangers-dino-thunder
Carmen Sandiego: The Secret of the Stolen Drums;;Bam Entertainment;Sep 13, 2004;57;9;0;7;2;tbd;0;0;0;0;Artificial Mind and Movement;Action Adventure, Modern;1 Player;E;;;;https://www.metacritic.com/game/gamecube/carmen-sandiego-the-secret-of-the-stolen-drums
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies;;THQ;Sep 13, 2004;65;8;2;5;1;tbd;1;1;0;0;THQ;Adventure, General;1 Player;E;;;;https://www.metacritic.com/game/gamecube/the-adventures-of-jimmy-neutron-boy-genius-attack-of-the-twonkies
The Fairly OddParents Shadow Showdown;;THQ;Sep  8, 2004;61;5;0;5;0;8.4;3;1;1;1;Blitz Games;Action, Platformer, 3D;1-2;E;;;;https://www.metacritic.com/game/gamecube/the-fairly-oddparents-shadow-showdown
Digimon Rumble Arena 2;;Bandai;Sep  6, 2004;71;5;2;3;0;7.8;1;1;0;0;Black Ship Games;Action, Fighting, 2D;1-4;T;;;;https://www.metacritic.com/game/gamecube/digimon-rumble-arena-2
Terminator 3: The Redemption;;Atari;Sep  6, 2004;68;20;8;11;1;tbd;0;0;0;0;Paradigm Entertainment;Action, Shooter, Third-Person, Sci-Fi;1-2;T;;;;https://www.metacritic.com/game/gamecube/terminator-3-the-redemption
Zoids: Battle Legends;;Atari;Sep  4, 2004;;;;;;8.3;9;8;1;0;Tomy Corporation;Action, Beat-'Em-Up;1-2;T;;;;https://www.metacritic.com/game/gamecube/zoids-battle-legends
Street Racing Syndicate;;Namco;Aug 31, 2004;64;23;3;19;1;8.7;11;9;1;1;Eutechnyx;Driving, Racing, GT / Street;1-2;T;;;;https://www.metacritic.com/game/gamecube/street-racing-syndicate
Pikmin 2;;Nintendo;Aug 30, 2004;90;54;53;1;0;9.0;47;46;1;0;Nintendo;Strategy, Real-Time, Fantasy;1-2;E;;;;https://www.metacritic.com/game/gamecube/pikmin-2
WWE Day of Reckoning;;THQ;Aug 30, 2004;79;47;39;8;0;8.9;21;18;2;1;Yuke's;Action, Fighting, Wrestling;1-4;T;;;;https://www.metacritic.com/game/gamecube/wwe-day-of-reckoning
Amazing Island;;Sega;Aug 25, 2004;59;22;1;14;7;6.4;4;2;1;1;Hitmaker;Strategy, Breeding/Constructing;1-2;E;;;;https://www.metacritic.com/game/gamecube/amazing-island
Starsky & Hutch;;Bam Entertainment;Aug 24, 2004;59;7;0;6;1;tbd;2;0;0;2;Supersonic Software;Driving, Mission-based;1-2;T;;;;https://www.metacritic.com/game/gamecube/starsky-hutch
Army Men: Sarge's War;;Global Star Software;Aug 21, 2004;56;11;1;6;4;6.5;5;3;2;0;3DO;Action, Shooter, Third-Person, Modern;1-4;T;;;;https://www.metacritic.com/game/gamecube/army-men-sarges-war
Madden NFL 2005;;EA Sports;Aug  9, 2004;90;26;26;0;0;tbd;1;1;0;0;EA Tiburon;Sports, Traditional, Football, Sim;1-4;E;;;;https://www.metacritic.com/game/gamecube/madden-nfl-2005
Tom Clancy's Splinter Cell Pandora Tomorrow;;Ubisoft;Jul 20, 2004;78;25;19;6;0;8.1;2;2;0;0;Ubisoft;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/gamecube/tom-clancys-splinter-cell-pandora-tomorrow
Puyo Pop Fever;;Sega;Jul 20, 2004;72;18;6;11;1;8.4;2;1;1;0;Sonic Team;Miscellaneous, Puzzle, Matching;1-2;E;;;;https://www.metacritic.com/game/gamecube/puyo-pop-fever
Catwoman;;EA Games;Jul 20, 2004;47;24;1;11;12;6.1;2;1;1;0;Argonaut Games;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/gamecube/catwoman
NCAA Football 2005;;EA Sports;Jul 15, 2004;88;18;18;0;0;7.8;3;3;0;0;EA Sports;Sports, Traditional, Football, Sim;1-4;E;;;;https://www.metacritic.com/game/gamecube/ncaa-football-2005
Tales of Symphonia;;Namco;Jul 13, 2004;86;60;58;2;0;9.1;73;68;2;3;Namco;Role-Playing, Console-style RPG;1 Player;T;Eiji kikuchi, Yukari Saito;;;https://www.metacritic.com/game/gamecube/tales-of-symphonia
Pokemon Box: Ruby and Sapphire;;Nintendo;Jul 12, 2004;;;;;;5.3;2;0;1;1;Nintendo;;;;Tatsuya Hishida;;;https://www.metacritic.com/game/gamecube/pokemon-box-ruby-and-sapphire
Pool Paradise;;Ignition Entertainment;Jun 30, 2004;76;19;15;4;0;tbd;2;1;1;0;Awesome Developments;Miscellaneous, Parlor, Billiards;1-2;E;;;;https://www.metacritic.com/game/gamecube/pool-paradise
Spider-Man 2;;Activision;Jun 28, 2004;80;41;33;8;0;8.4;9;8;1;0;Treyarch;Action Adventure, Sci-Fi;1 Player;T;;;;https://www.metacritic.com/game/gamecube/spider-man-2
Mega Man Anniversary Collection;;Capcom;Jun 22, 2004;81;32;30;2;0;8.6;9;9;0;0;Atomic Planet Entertainment;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/mega-man-anniversary-collection
Tom Clancy's Rainbow Six 3;;Ubisoft;Jun 17, 2004;68;25;7;18;0;8.2;2;2;0;0;Ubisoft Shanghai;Action, Shooter, First-Person, Tactical, Modern;1-2;M;;;;https://www.metacritic.com/game/gamecube/tom-clancys-rainbow-six-3
Ribbit King;;Bandai;Jun  8, 2004;60;11;2;8;1;7.4;3;3;0;0;Bandai;Sports, Traditional, Golf, Arcade;1-4;E;;;;https://www.metacritic.com/game/gamecube/ribbit-king
The Legend of Zelda: Four Swords Adventures;;Nintendo;Jun  7, 2004;86;55;55;0;0;7.4;24;20;0;4;Nintendo;Action Adventure, Fantasy;1-4;E;Toshiaki Suzuki;Steve Thomason;;https://www.metacritic.com/game/gamecube/the-legend-of-zelda-four-swords-adventures
Harry Potter and the Prisoner of Azkaban;;EA Games;Jun  2, 2004;67;22;7;15;0;7.7;3;2;0;1;EA Games;Action Adventure, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/gamecube/harry-potter-and-the-prisoner-of-azkaban
Road Trip: The Arcade Edition;;Conspiracy Entertainment;May 15, 2004;;;;;;tbd;;;;;Takara;Driving, Racing, Arcade;1-4;E;;;;https://www.metacritic.com/game/gamecube/road-trip-the-arcade-edition
Custom Robo;;Nintendo;May 10, 2004;65;31;12;15;4;8.2;18;13;5;0;Noise Inc.;Action, Fighting, 3D;1-4;T;;;;https://www.metacritic.com/game/gamecube/custom-robo
Future Tactics: The Uprising;;Crave;May 10, 2004;63;19;4;14;1;tbd;;;;;Zed Two Limited;Strategy, Turn-Based, Sci-Fi;1-2;T;John Pickford;;;https://www.metacritic.com/game/gamecube/future-tactics-the-uprising
Shrek 2;;Activision;Apr 28, 2004;70;25;11;12;2;5.0;7;4;2;1;Luxoflux, Inc.;Action, Platformer, 3D;1-4;E;;;;https://www.metacritic.com/game/gamecube/shrek-2
Space Raiders;;Mastiff;Apr 19, 2004;40;8;0;2;6;tbd;1;0;0;1;Taito Corporation;Action, Shooter, Third-Person, Sci-Fi;1-2;T;;;;https://www.metacritic.com/game/gamecube/space-raiders
Serious Sam: Next Encounter;;Global Star Software;Apr 12, 2004;69;18;5;13;0;8.4;4;3;0;1;Climax Group;Action, Shooter, First-Person, Sci-Fi;1-4;M;;;;https://www.metacritic.com/game/gamecube/serious-sam-next-encounter
WarioWare, Inc.: Mega Party Game$!;;Nintendo;Apr  6, 2004;76;46;28;17;1;8.3;15;14;1;0;Nintendo;Miscellaneous, Puzzle, General;1-4;E;Goro Abe, Osamu Yamauchi;;;https://www.metacritic.com/game/gamecube/warioware-inc-mega-party-game!
Freestyle Street Soccer;;Acclaim;Mar 25, 2004;48;10;2;3;5;8.0;3;2;0;1;Gusto Games;Sports, Traditional, Soccer, Arcade;1-4;T;;;;https://www.metacritic.com/game/gamecube/freestyle-street-soccer
Samurai Jack: The Shadow of Aku;;Sega;Mar 24, 2004;59;17;4;12;1;6.2;3;1;1;1;Adrenium;Action, General;1 Player;T;Dominick Meissner;;;https://www.metacritic.com/game/gamecube/samurai-jack-the-shadow-of-aku
Mission: Impossible: Operation Surma;;Atari;Mar 23, 2004;64;9;0;8;1;tbd;;;;;Paradigm Entertainment;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/gamecube/mission-impossible-operation-surma
Pokemon Colosseum;;Nintendo;Mar 22, 2004;73;37;19;18;0;7.8;37;21;10;6;Genius Sonority Inc.;Role-Playing, Console-style RPG;1-4;E;Manabu Yamana;;;https://www.metacritic.com/game/gamecube/pokemon-colosseum
Harvest Moon: A Wonderful Life;;Natsume;Mar 16, 2004;79;28;22;6;0;8.5;103;96;5;2;Marvelous;Role-Playing, Console-style RPG;1 Player;E;;;;https://www.metacritic.com/game/gamecube/harvest-moon-a-wonderful-life
Worms 3D;;Acclaim;Mar 11, 2004;69;23;12;8;3;7.8;13;8;2;3;Team 17;Strategy, General;1-4;T;;;;https://www.metacritic.com/game/gamecube/worms-3d
Bomberman Jetters;;Majesco Games;Mar 10, 2004;70;21;8;12;1;7.9;6;4;2;0;Hudson;Action, Shooter, Third-Person, Fantasy;1-4;E;;;;https://www.metacritic.com/game/gamecube/bomberman-jetters
Metal Gear Solid: The Twin Snakes;;Konami;Mar  9, 2004;85;54;50;4;0;8.9;45;40;4;1;Silicon Knights;Action Adventure, Modern;1 Player;M;Hideo Kojima;;;https://www.metacritic.com/game/gamecube/metal-gear-solid-the-twin-snakes
MVP Baseball 2004;;EA Sports;Mar  9, 2004;89;25;25;0;0;7.2;5;4;1;0;EA Sports;Sports, Traditional, Baseball, Sim;1-2;E;;;;https://www.metacritic.com/game/gamecube/mvp-baseball-2004
Phantasy Star Online Episode III: C.A.R.D. Revolution;;Sega;Mar  2, 2004;71;24;13;10;1;8.5;7;7;0;0;Sonic Team;Miscellaneous, Card Battle;1-4;T;;;;https://www.metacritic.com/game/gamecube/phantasy-star-online-episode-iii-card-revolution
Scooby-Doo! Mystery Mayhem;;THQ;Mar  2, 2004;54;17;2;11;4;tbd;2;1;1;0;Artificial Mind and Movement;Action Adventure, Modern;1 Player;E;;;;https://www.metacritic.com/game/gamecube/scooby-doo!-mystery-mayhem
Pitfall: The Lost Expedition;;Activision;Feb 18, 2004;73;25;15;10;0;8.6;1;1;0;0;Edge of Reality;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/pitfall-the-lost-expedition
James Bond 007: Everything or Nothing;;EA Games;Feb 17, 2004;84;41;37;4;0;8.3;9;8;1;0;EA Redwood Shores;Action, Shooter, Third-Person, Modern;1-2;T;;;;https://www.metacritic.com/game/gamecube/james-bond-007-everything-or-nothing
Final Fantasy Crystal Chronicles;;Nintendo;Feb  9, 2004;80;55;45;10;0;9.0;34;33;1;0;Square Enix;Role-Playing, Action RPG;1-4;T;Kazuhiko Aoki;;;https://www.metacritic.com/game/gamecube/final-fantasy-crystal-chronicles
NFL Street;;EA Sports;Jan 13, 2004;81;30;27;3;0;8.2;4;3;1;0;EA Tiburon;Sports, Traditional, Football, Arcade;1-4;E;;;;https://www.metacritic.com/game/gamecube/nfl-street
Conflict: Desert Storm II - Back to Baghdad;;Gotham Games;Jan  7, 2004;73;17;10;7;0;8.5;3;3;0;0;Pivotal Games;Action, Shooter, Third-Person, Tactical, Modern;1-4;T;;;;https://www.metacritic.com/game/gamecube/conflict-desert-storm-ii---back-to-baghdad
Sonic Heroes;;Sega;Jan  5, 2004;72;49;25;23;1;7.9;69;48;17;4;Sonic Team;Action, Platformer, 3D;1-2;E;;;;https://www.metacritic.com/game/gamecube/sonic-heroes
Midway Arcade Treasures;;Midway;Dec 18, 2003;72;11;5;6;0;8.0;4;4;0;0;Midway;Miscellaneous, Compilation;1-4;T;;;;https://www.metacritic.com/game/gamecube/midway-arcade-treasures
Goblin Commander: Unleash the Horde;;Jaleco Entertainment;Dec 16, 2003;71;19;12;6;1;7.8;3;2;0;1;Jaleco Entertainment;Strategy, Real-Time, Fantasy;1-2;T;;Chris Zirpoli;;https://www.metacritic.com/game/gamecube/goblin-commander-unleash-the-horde
The Powerpuff Girls: Relish Rampage;;Bam Entertainment;Dec 15, 2003;;;;;;7.6;3;3;0;0;VIS Entertainment;;;;;;;https://www.metacritic.com/game/gamecube/the-powerpuff-girls-relish-rampage
The Sims Bustin' Out;;EA Games;Dec 15, 2003;81;30;23;7;0;8.4;8;8;0;0;Maxis;Miscellaneous, Virtual Life;1-2;T;;;;https://www.metacritic.com/game/gamecube/the-sims-bustin-out
Medabots: Infinity;;Natsume;Dec 14, 2003;51;6;0;3;3;8.3;6;5;1;0;Imagineer;Action Adventure, Sci-Fi;1-2;E;;;;https://www.metacritic.com/game/gamecube/medabots-infinity
Beyond Good & Evil;;Ubisoft;Dec 11, 2003;87;33;32;1;0;8.5;18;17;0;1;Ubisoft Montpellier;Action Adventure, Fantasy;1 Player;T;Michel Ancel;;;https://www.metacritic.com/game/gamecube/beyond-good-evil
Monster 4x4: Masters of Metal;;Ubisoft;Dec 10, 2003;49;11;0;7;4;tbd;1;1;0;0;Ubisoft;Driving, Racing, Truck;1-2;E;;;;https://www.metacritic.com/game/gamecube/monster-4x4-masters-of-metal
Harry Potter and the Sorcerer's Stone;;EA Games;Dec  9, 2003;62;11;1;9;1;8.0;3;1;0;2;Warthog;Action Adventure, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/gamecube/harry-potter-and-the-sorcerers-stone
R: Racing Evolution;;Namco;Dec  9, 2003;67;35;11;22;2;7.0;1;1;0;0;Namco;Driving, Racing, GT / Street;1-2;T;;;;https://www.metacritic.com/game/gamecube/r-racing-evolution
I-Ninja;;Namco;Dec  4, 2003;77;18;13;5;0;7.5;2;1;0;1;Argonaut Games;Action, Platformer, 3D;1 Player;T;;;;https://www.metacritic.com/game/gamecube/i-ninja
Resident Evil Code: Veronica X;;Capcom;Dec  3, 2003;62;16;4;9;3;8.6;13;12;0;1;Nex Entertainment;Action Adventure, Horror;1 Player;M;Hiroki Katoh;;;https://www.metacritic.com/game/gamecube/resident-evil-code-veronica-x
Gotcha Force;;Capcom;Dec  3, 2003;56;24;4;13;7;8.5;10;8;1;1;Capcom;Action, Shooter, Third-Person, Sci-Fi;1-4;E;;;;https://www.metacritic.com/game/gamecube/gotcha-force
NFL Blitz Pro;;Midway;Dec  2, 2003;71;9;4;5;0;tbd;1;1;0;0;Midway;Sports, Traditional, Football, Arcade;1-4;E;;;;https://www.metacritic.com/game/gamecube/nfl-blitz-pro
Pac-Man vs.;;Namco;Dec  2, 2003;78;31;24;7;0;8.0;4;4;0;0;Nintendo;Miscellaneous, Puzzle, General;1-4;E;Shigeru Miyamoto;;;https://www.metacritic.com/game/gamecube/pac-man-vs
1080: Avalanche;;Nintendo;Dec  1, 2003;73;37;16;19;2;7.9;25;20;1;4;Nintendo;Sports, Alternative, Snowboarding;1-4;E;;;;https://www.metacritic.com/game/gamecube/1080-avalanche
Pokemon Channel;;Nintendo;Dec  1, 2003;55;21;2;13;6;6.1;8;2;6;0;Ambrella;Adventure, First-Person, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/gamecube/pokemon-channel
Disney's Hide and Sneak;;Capcom;Nov 30, 2003;48;7;0;3;4;tbd;1;0;1;0;Capcom;Action, General;1 Player;E;;;;https://www.metacritic.com/game/gamecube/disneys-hide-and-sneak
BlowOut;;Majesco Games;Nov 26, 2003;68;5;1;4;0;tbd;1;1;0;0;Pipe Dream Interactive;Action, Shooter, Third-Person, Sci-Fi;1 Player;T;;;;https://www.metacritic.com/game/gamecube/blowout
XIII;;Ubisoft;Nov 24, 2003;73;27;16;11;0;7.6;14;7;5;2;Ubisoft Paris;Action, Shooter, First-Person, Fantasy;1-4;M;;;;https://www.metacritic.com/game/gamecube/xiii
XGRA: Extreme-G Racing Association;;Acclaim;Nov 24, 2003;69;13;6;6;1;7.3;1;0;1;0;Acclaim Studios Cheltenham;Driving, Racing, Futuristic;1-4;T;;;;https://www.metacritic.com/game/gamecube/xgra-extreme-g-racing-association
Looney Tunes: Back in Action;;Warner Bros.;Nov 24, 2003;64;6;0;6;0;7.5;3;2;1;0;Warthog;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/looney-tunes-back-in-action
Spawn: Armageddon;;Namco;Nov 21, 2003;61;19;2;14;3;7.3;7;3;1;3;Point of View;;;;;;;https://www.metacritic.com/game/gamecube/spawn-armageddon
Go! Go! Hypergrind;;Atlus Co.;Nov 18, 2003;67;9;4;4;1;tbd;3;2;0;1;Poponchi;Sports, Alternative, Skateboarding;1-2;T;;;;https://www.metacritic.com/game/gamecube/go!-go!-hypergrind
Prince of Persia: The Sands of Time;;Ubisoft;Nov 18, 2003;92;33;33;0;0;8.1;20;20;0;0;Ubisoft;Action Adventure, Fantasy;1 Player;T;;;;https://www.metacritic.com/game/gamecube/prince-of-persia-the-sands-of-time
Metal Arms: Glitch in the System;;VU Games;Nov 18, 2003;83;30;28;2;0;8.5;8;7;0;1;Swingin' Ape;Action, Shooter, Third-Person, Sci-Fi;1-4;T;;;;https://www.metacritic.com/game/gamecube/metal-arms-glitch-in-the-system
Mario Kart: Double Dash!!;;Nintendo;Nov 17, 2003;87;58;55;3;0;8.6;118;99;10;9;Nintendo;Driving, Racing, Kart;1-8;E;;;;https://www.metacritic.com/game/gamecube/mario-kart-double-dash!!
The Legend of Zelda Collector's Edition;;Nintendo;Nov 17, 2003;95;8;8;0;0;9.0;44;39;4;1;Nintendo;Action Adventure, Fantasy;1 Player;E;Hiroshi Yamauchi;;;https://www.metacritic.com/game/gamecube/the-legend-of-zelda-collectors-edition
Need for Speed Underground;;Electronic Arts;Nov 17, 2003;83;24;21;3;0;8.4;29;28;0;1;Electronic Arts;Driving, Racing, GT / Street;1-2;E;;;;https://www.metacritic.com/game/gamecube/need-for-speed-underground
The Hobbit;;Sierra Entertainment;Nov 11, 2003;61;17;5;9;3;7.7;6;4;1;1;Inevitable Entertainment;Adventure, Third-Person, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/gamecube/the-hobbit
Medal of Honor: Rising Sun;;EA Games;Nov 11, 2003;68;24;10;13;1;6.4;8;4;1;3;EA LA;Action, Shooter, First-Person, Historic;1-4;T;;;;https://www.metacritic.com/game/gamecube/medal-of-honor-rising-sun
Crash Nitro Kart;;VU Games;Nov 11, 2003;66;10;2;7;1;7.8;6;4;1;1;Vicarious Visions;Driving, Racing, Kart;1-4;E;;;;https://www.metacritic.com/game/gamecube/crash-nitro-kart
Batman: Rise of Sin Tzu;;Ubisoft;Nov 11, 2003;63;17;2;13;2;tbd;2;1;1;0;Ubisoft Montreal;Action, Beat-'Em-Up;1-2;T;;;;https://www.metacritic.com/game/gamecube/batman-rise-of-sin-tzu
Muppets Party Cruise;;TDK Mediactive;Nov 11, 2003;;;;;;8.0;2;2;0;0;Mass Media;Miscellaneous, Compilation;1-4;E;;;;https://www.metacritic.com/game/gamecube/muppets-party-cruise
Sphinx and the Cursed Mummy;;THQ;Nov 10, 2003;79;22;17;4;1;8.8;6;5;1;0;Eurocom Entertainment Software;Action Adventure, Fantasy;1 Player;T;;;;https://www.metacritic.com/game/gamecube/sphinx-and-the-cursed-mummy
Mario Party 5;;Nintendo;Nov 10, 2003;69;33;15;15;3;8.0;22;20;2;0;Hudson;Miscellaneous, Party;1-4;E;;;;https://www.metacritic.com/game/gamecube/mario-party-5
The Lord of the Rings: The Return of the King;;EA Games;Nov  5, 2003;84;23;21;2;0;8.0;10;8;0;2;Hypnos Entertainment;Action, Beat-'Em-Up;1-2;T;;;;https://www.metacritic.com/game/gamecube/the-lord-of-the-rings-the-return-of-the-king
Yu-Gi-Oh! The Falsebound Kingdom;;Konami;Nov  4, 2003;44;15;0;5;10;7.2;33;21;6;6;Konami;Strategy, Real-Time, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/gamecube/yu-gi-oh!-the-falsebound-kingdom
FIFA Soccer 2004;;EA Sports;Nov  4, 2003;83;17;16;1;0;6.3;11;7;1;3;EA Canada;Sports, Traditional, Soccer, Sim;1-4;E;;;;https://www.metacritic.com/game/gamecube/fifa-soccer-2004
Gladius;;LucasArts;Nov  3, 2003;82;19;15;4;0;7.9;7;7;0;0;LucasArts;Strategy, Turn-Based, Fantasy;1-4;T;;Justin Lambros;Mark Griskey;https://www.metacritic.com/game/gamecube/gladius
True Crime: Streets of LA;;Activision;Nov  3, 2003;77;29;20;8;1;7.3;21;12;4;5;Exakt;Action Adventure, Modern;1 Player;M;;;;https://www.metacritic.com/game/gamecube/true-crime-streets-of-la
Fairly OddParents: Breakin' Da Rules;;THQ;Nov  3, 2003;;;;;;7.2;3;1;2;0;Blitz Games;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/fairly-oddparents-breakin-da-rules
Teenage Mutant Ninja Turtles;;Konami;Oct 31, 2003;57;25;3;16;6;7.4;6;2;3;1;Konami;Action, Beat-'Em-Up;1-2;E;;;;https://www.metacritic.com/game/gamecube/teenage-mutant-ninja-turtles
Hot Wheels World Race;;THQ;Oct 31, 2003;59;5;2;2;1;7.5;3;2;1;0;Climax Group;Driving, Racing, Futuristic;1-4;E;;;;https://www.metacritic.com/game/gamecube/hot-wheels-world-race
SpongeBob SquarePants: Battle for Bikini Bottom;;THQ;Oct 31, 2003;71;10;5;4;1;8.2;19;18;0;1;Heavy Iron Studios;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/spongebob-squarepants-battle-for-bikini-bottom
Frogger's Adventures: The Rescue;;Konami;Oct 31, 2003;61;4;0;4;0;tbd;2;1;0;1;Konami;Action, Platformer, 3D;1-4;E;;;;https://www.metacritic.com/game/gamecube/froggers-adventures-the-rescue
RoadKill;;Midway;Oct 30, 2003;64;12;3;6;3;7.8;0;0;0;0;Terminal Reality;Driving, Car Combat;1-4;M;;;;https://www.metacritic.com/game/gamecube/roadkill
Rogue Ops;;Kemco;Oct 29, 2003;65;21;6;12;3;tbd;;;;;Bits Studios;Action Adventure, Modern;1 Player;M;;;;https://www.metacritic.com/game/gamecube/rogue-ops
Harry Potter: Quidditch World Cup;;Electronic Arts;Oct 28, 2003;68;16;3;12;1;8.4;7;6;0;1;Electronic Arts;Sports, Alternative, Other;1-2;E;;;;https://www.metacritic.com/game/gamecube/harry-potter-quidditch-world-cup
Dragon Ball Z: Budokai;;Atari;Oct 28, 2003;65;16;2;12;2;6.6;8;4;1;3;Pyramid;;;;;;;https://www.metacritic.com/game/gamecube/dragon-ball-z-budokai
Tony Hawk's Underground;;Activision;Oct 27, 2003;89;19;19;0;0;7.9;11;9;2;0;Neversoft Entertainment;Sports, Alternative, Skateboarding;1-2;T;;;;https://www.metacritic.com/game/gamecube/tony-hawks-underground
SSX 3;;EA Sports Big;Oct 20, 2003;92;27;26;1;0;8.8;25;25;0;0;EA Canada;Sports, Alternative, Snowboarding;1-2;E;;;;https://www.metacritic.com/game/gamecube/ssx-3
Bionicle;;EA Games;Oct 20, 2003;47;5;0;2;3;4.2;2;0;0;2;Argonaut Games;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/bionicle
Tak and the Power of Juju;;THQ;Oct 15, 2003;71;16;6;10;0;8.3;3;2;0;1;Avalanche Software;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/tak-and-the-power-of-juju
Star Wars Rogue Squadron III: Rebel Strike;;LucasArts;Oct 15, 2003;75;36;20;15;1;7.5;22;11;7;4;Factor 5;Simulation, Sci-Fi, Small Spaceship;1-2;T;Julian  Eggebrecht;;;https://www.metacritic.com/game/gamecube/star-wars-rogue-squadron-iii-rebel-strike
NBA Live 2004;;EA Sports;Oct 15, 2003;84;17;15;2;0;7.7;1;0;1;0;EA Sports;Sports, Traditional, Basketball, Sim;1-4;E;;;;https://www.metacritic.com/game/gamecube/nba-live-2004
Wallace & Gromit in Project Zoo;;Bam Entertainment;Oct 14, 2003;66;9;1;8;0;3.0;6;6;0;0;Frontier Developments;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/gamecube/wallace-gromit-in-project-zoo
The Haunted Mansion;;TDK Mediactive;Oct 14, 2003;69;13;3;10;0;7.7;4;4;0;0;High Voltage Software;Action, Platformer, 3D;1 Player;T;;;;https://www.metacritic.com/game/gamecube/the-haunted-mansion
Kirby Air Ride;;Nintendo;Oct 13, 2003;61;28;10;12;6;8.0;41;33;4;4;HAL Labs;Driving, Racing, Kart;1-4;E;Shigefumi Kawase;;;https://www.metacritic.com/game/gamecube/kirby-air-ride
Viewtiful Joe;;Capcom;Oct  7, 2003;93;52;51;1;0;8.4;64;50;10;4;Clover Studio;Action, Beat-'Em-Up;1 Player;T;;;;https://www.metacritic.com/game/gamecube/viewtiful-joe
Freedom Fighters;;EA Games;Oct  1, 2003;83;15;14;1;0;7.3;8;8;0;0;Io Interactive;Action, Shooter, Third-Person, Tactical, Modern;1-4;T;;;;https://www.metacritic.com/game/gamecube/freedom-fighters
Auto Modellista;;Capcom;Sep 30, 2003;62;7;0;7;0;tbd;2;1;1;0;Capcom;Driving, Racing, Arcade;1-2;E;;;;https://www.metacritic.com/game/gamecube/auto-modellista
Grooverider Slot Car Thunder;;Encore Software, Inc.;Sep 28, 2003;49;5;0;3;2;tbd;3;2;1;0;King of the Jungle;;;;;;;https://www.metacritic.com/game/gamecube/grooverider-slot-car-thunder
NHL Hitz Pro;;Midway;Sep 25, 2003;81;15;13;2;0;7.8;1;1;0;0;Next Level Games;Sports, Traditional, Ice Hockey, Arcade;1-4;E;;;;https://www.metacritic.com/game/gamecube/nhl-hitz-pro
Spirits & Spells;;DreamCatcher Interactive;Sep 24, 2003;50;10;0;8;2;5.7;5;2;2;1;DreamCatcher Interactive;Action Adventure, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/gamecube/spirits-spells
Billy Hatcher and the Giant Egg;;Sega;Sep 23, 2003;71;37;16;19;2;8.6;16;15;1;0;Sonic Team;;;;;;;https://www.metacritic.com/game/gamecube/billy-hatcher-and-the-giant-egg
BeyBlade VForce: Super Tournament Battle;;Atari;Sep 23, 2003;33;6;0;2;4;7.1;15;9;3;3;Takara;Action, General;1-4;E;;;;https://www.metacritic.com/game/gamecube/beyblade-vforce-super-tournament-battle
Tiger Woods PGA Tour 2004;;EA Sports;Sep 22, 2003;89;16;15;1;0;7.1;5;5;0;0;EA Sports;Sports, Traditional, Golf, Sim;1-4;E;;;;https://www.metacritic.com/game/gamecube/tiger-woods-pga-tour-2004
NHL 2004;;EA Sports;Sep 22, 2003;85;18;17;1;0;7.4;1;0;0;1;EA Sports;Sports, Traditional, Ice Hockey, Sim;1-4;E;;;;https://www.metacritic.com/game/gamecube/nhl-2004
The Simpsons: Hit & Run;;VU Games;Sep 16, 2003;79;28;23;5;0;8.8;21;19;2;0;Radical Entertainment;Driving, Mission-based;1-4;T;;;;https://www.metacritic.com/game/gamecube/the-simpsons-hit-run
