title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Breakout;;Hasbro Interactive;Sep 22, 2000;;;;;;tbd;0;0;0;0;Supersonic Software;Action, General;1-4;E;;;;https://www.metacritic.com/game/playstation/breakout
Tony Hawk's Pro Skater 2;;Activision;Sep 20, 2000;98;19;19;0;0;7.4;51;38;8;5;Neversoft Entertainment;Sports, Alternative, Skateboarding;1-2;T;;;;https://www.metacritic.com/game/playstation/tony-hawks-pro-skater-2
Army Men: World War - Land, Sea, Air;;3DO;Sep 20, 2000;35;5;0;2;3;tbd;0;0;0;0;3DO;Action, General;1-2;T;;;;https://www.metacritic.com/game/playstation/army-men-world-war---land-sea-air
Duke Nukem: Land of the Babes;;GT Interactive;Sep 19, 2000;37;7;0;4;3;6.8;6;6;0;0;n-Space;Action, Shooter, Third-Person, Sci-Fi;1-2;M;;;;https://www.metacritic.com/game/playstation/duke-nukem-land-of-the-babes
RPG Maker;;Agetec Inc.;Sep 19, 2000;66;11;6;4;1;8.4;6;5;0;1;Kuusou Kagaku;Role-Playing, Console-style RPG;1 Player;E;;;;https://www.metacritic.com/game/playstation/rpg-maker
NASCAR 2001;;EA Sports;Sep 19, 2000;73;8;5;3;0;6.1;7;4;0;3;Black Box;;;;;;;https://www.metacritic.com/game/playstation/nascar-2001
ESPN MLS GameNight;;Konami;Sep 19, 2000;70;5;2;2;1;tbd;1;1;0;0;Saffire;;;;;;;https://www.metacritic.com/game/playstation/espn-mls-gamenight
Bomberman Party Edition;;Vatical Entertainment;Sep 19, 2000;79;6;5;1;0;8.0;3;3;0;0;Metro;Strategy, General;1-5;E;;;;https://www.metacritic.com/game/playstation/bomberman-party-edition
NFL Blitz 2001;;Midway;Sep 14, 2000;70;6;3;3;0;tbd;0;0;0;0;Midway;;;;;;;https://www.metacritic.com/game/playstation/nfl-blitz-2001
MTV Sports: Skateboarding featuring Andy Macdonald;;THQ;Sep 12, 2000;40;8;1;2;5;tbd;1;0;0;1;Darkblack;;;;;;;https://www.metacritic.com/game/playstation/mtv-sports-skateboarding-featuring-andy-macdonald
World Destruction League: Thunder Tanks;;3DO;Sep  9, 2000;35;4;0;1;3;1.2;2;0;0;2;3DO;;;;Rob Zdybel;;;https://www.metacritic.com/game/playstation/world-destruction-league-thunder-tanks
Danger Girl;;THQ;Sep  6, 2000;43;10;0;5;5;5.5;2;1;0;1;n-Space;Action, Shooter, Third-Person, Modern;1 Player;T;;;;https://www.metacritic.com/game/playstation/danger-girl
Animorphs: Shattered Reality;;Infogrames;Sep  6, 2000;27;4;0;1;3;tbd;;;;;SingleTrac;Action, General;1 Player;E;;;;https://www.metacritic.com/game/playstation/animorphs-shattered-reality
NHL FaceOff 2001;;SCEA;Sep  5, 2000;78;11;7;4;0;tbd;0;0;0;0;SolWorks;;;;;;;https://www.metacritic.com/game/playstation/nhl-faceoff-2001
Hogs of War;;Infogrames;Sep  5, 2000;62;10;4;4;2;8.8;10;8;1;1;Infogrames Sheffield;;;;;;;https://www.metacritic.com/game/playstation/hogs-of-war
Spider-Man;;Activision;Aug 30, 2000;87;19;17;2;0;8.9;19;19;0;0;Neversoft Entertainment;Action Adventure, Sci-Fi;1 Player;E;;;;https://www.metacritic.com/game/playstation/spider-man
Resident Evil: Survivor;;Capcom;Aug 30, 2000;39;10;2;2;6;6.4;11;5;5;1;Capcom;Action Adventure, Horror;1 Player;M;Hiroyuki Kai;;;https://www.metacritic.com/game/playstation/resident-evil-survivor
Valkyrie Profile;;Enix Corporation;Aug 29, 2000;81;8;6;2;0;8.8;13;12;1;0;Tri-Ace;Role-Playing, Console-style RPG;1 Player;T;Yoshiharu Gotanda;;;https://www.metacritic.com/game/playstation/valkyrie-profile
Disney's Dinosaur;;Ubisoft;Aug 29, 2000;44;5;0;2;3;tbd;1;1;0;0;Disney Interactive;;;;;;;https://www.metacritic.com/game/playstation/disneys-dinosaur
Polaris SnoCross;;Vatical Entertainment;Aug 29, 2000;57;6;1;4;1;tbd;;;;;Vicarious Visions;Driving, Racing, Snow / Water;1-2;E;;;;https://www.metacritic.com/game/playstation/polaris-snocross
ATV: Quad Power Racing;;Acclaim;Aug 23, 2000;42;9;0;3;6;tbd;1;0;0;1;Climax Group;Driving, Racing, Rally / Offroad;1-2;E;;;;https://www.metacritic.com/game/playstation/atv-quad-power-racing
Madden NFL 2001;;EA Sports;Aug 22, 2000;90;14;13;1;0;6.8;0;0;0;0;EA Sports;;;;;;;https://www.metacritic.com/game/playstation/madden-nfl-2001
SnoCross Championship Racing;;Crave;Aug 22, 2000;66;8;4;3;1;tbd;1;1;0;0;UDS;;;;;;;https://www.metacritic.com/game/playstation/snocross-championship-racing
Countdown Vampires;;Bandai;Aug 21, 2000;41;6;1;2;3;5.8;0;0;0;0;K2 LLC;Action Adventure, Horror;1 Player;M;Satoki Mizuhara;;;https://www.metacritic.com/game/playstation/countdown-vampires
NCAA GameBreaker 2001;;SCEA;Aug 21, 2000;69;9;3;6;0;tbd;;;;;989 Sports;;;;;;;https://www.metacritic.com/game/playstation/ncaa-gamebreaker-2001
ECW Anarchy Rulz;;Acclaim;Aug 18, 2000;43;7;0;3;4;6.3;0;0;0;0;Acclaim;;;;;;;https://www.metacritic.com/game/playstation/ecw-anarchy-rulz
RC Revenge;;Acclaim;Aug 16, 2000;72;8;5;2;1;tbd;;;;;Acclaim;;;;;;;https://www.metacritic.com/game/playstation/rc-revenge
Chrono Cross;;Square EA;Aug 15, 2000;94;16;16;0;0;8.8;98;78;9;11;SquareSoft;Role-Playing, Console-style RPG;1 Player;T;Masato Kato;;;https://www.metacritic.com/game/playstation/chrono-cross
Tenchu 2: Birth of the Stealth Assassins;;Activision;Aug  7, 2000;77;14;6;8;0;8.7;9;8;1;0;Acquire;Action Adventure, Fantasy;1 Player;M;Takuma Endo;;;https://www.metacritic.com/game/playstation/tenchu-2-birth-of-the-stealth-assassins
Surf Riders;;Ubisoft;Aug  1, 2000;64;6;1;4;1;tbd;;;;;ACOT;;;;;;;https://www.metacritic.com/game/playstation/surf-riders
Sydney 2000;;Eidos Interactive;Jul 31, 2000;57;10;2;6;2;tbd;1;0;0;1;Attention To Detail;Sports, Olympic Sports;1-2;E;;;;https://www.metacritic.com/game/playstation/sydney-2000
Strider 2;;Capcom;Jul 29, 2000;69;15;6;8;1;8.3;3;3;0;0;Capcom;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/playstation/strider-2
Ball Breakers;;Take-Two Interactive;Jul 26, 2000;68;10;6;4;0;5.3;1;0;1;0;Lost Toys;Action, General;1-2;E;;;;https://www.metacritic.com/game/playstation/ball-breakers
Pro Pinball: Big Race USA;;Empire Interactive;Jul 26, 2000;69;4;1;2;1;tbd;0;0;0;0;Cunning Developments;Miscellaneous, Parlor, Pinball;1-4;E;;;;https://www.metacritic.com/game/playstation/pro-pinball-big-race-usa
Jeremy McGrath Supercross 2000;;Acclaim;Jul 14, 2000;43;11;0;4;7;tbd;;;;;Acclaim;;;;;;;https://www.metacritic.com/game/playstation/jeremy-mcgrath-supercross-2000
Action Bass;;Take-Two Interactive;Jul 14, 2000;51;8;0;7;1;tbd;;;;;Vingt-et-un Systems;Sports, Nature, Fishing;1 Player;E;;;;https://www.metacritic.com/game/playstation/action-bass
Pro Pinball: Fantastic Journey;;Take-Two Interactive;Jul 14, 2000;60;4;1;2;1;8.0;1;1;0;0;Empire Interactive;;;;;;;https://www.metacritic.com/game/playstation/pro-pinball-fantastic-journey
X-Men: Mutant Academy;;Activision;Jul 11, 2000;75;18;7;11;0;7.7;5;4;0;1;Paradox Development;Action, Fighting, 3D;1-2;T;;;;https://www.metacritic.com/game/playstation/x-men-mutant-academy
Mortal Kombat: Special Forces;;Midway;Jun 30, 2000;28;7;0;1;6;2.5;5;1;0;4;Midway;Action, Beat-'Em-Up;1 Player;M;;;;https://www.metacritic.com/game/playstation/mortal-kombat-special-forces
Star Trek: Invasion;;Activision;Jun 29, 2000;76;12;7;5;0;7.5;2;2;0;0;Warthog;Simulation, Sci-Fi, Small Spaceship;1-2;E;;;;https://www.metacritic.com/game/playstation/star-trek-invasion
The Legend of Dragoon;;SCEA;Jun 11, 2000;74;12;5;6;1;9.2;93;87;4;2;SCEI;Role-Playing, Console-style RPG;1 Player;T;Yasuyuki Hasebe;;;https://www.metacritic.com/game/playstation/the-legend-of-dragoon
ISS Pro Evolution;;Konami;Jun  6, 2000;94;4;4;0;0;8.1;10;10;0;0;KCET;Sports, Traditional, Soccer, Sim;1-4;E;;;;https://www.metacritic.com/game/playstation/iss-pro-evolution
Runabout 2;;Hot-B;May 19, 2000;49;5;0;3;2;tbd;1;0;1;0;Climax Entertainment;Driving, Mission-based;1 Player;T;;;;https://www.metacritic.com/game/playstation/runabout-2
Vagrant Story;;Square EA;May 15, 2000;92;19;19;0;0;9.0;46;41;1;4;SquareSoft;Role-Playing, Action RPG;1 Player;T;;;;https://www.metacritic.com/game/playstation/vagrant-story
Vanguard Bandits;;Working Designs;Apr 29, 2000;62;5;0;5;0;8.5;4;4;0;0;S-Neo;Strategy, Turn-Based, Fantasy;1 Player;T;;;;https://www.metacritic.com/game/playstation/vanguard-bandits
Roadsters;;Titus Software;Mar 21, 2000;;;;;;tbd;0;0;0;0;;;;;;;;https://www.metacritic.com/game/playstation/roadsters
Army Men: World War;;3DO;Feb 29, 2000;50;8;2;2;4;7.0;3;2;0;1;3DO;Action, General;1-2;T;Keith Bullen;;;https://www.metacritic.com/game/playstation/army-men-world-war
Need for Speed: Porsche Unleashed;;Electronic Arts;Feb 29, 2000;78;13;8;3;2;8.2;4;1;2;1;Eden Studios;Driving, Racing, Arcade;1-2;E;;;;https://www.metacritic.com/game/playstation/need-for-speed-porsche-unleashed
Parasite Eve II;;Square EA;Jan 12, 2000;79;14;10;4;0;9.0;17;16;1;0;SquareSoft;Role-Playing, Action RPG;1 Player;M;Kenichi Iwao;;;https://www.metacritic.com/game/playstation/parasite-eve-ii
Silhouette Mirage;;Working Designs;Dec 31, 1999;69;8;5;1;2;7.2;2;1;0;1;Treasure;Action, General;1 Player;E;Masaki Ukyo;;;https://www.metacritic.com/game/playstation/silhouette-mirage
Gran Turismo 2;;SCEA;Nov 30, 1999;93;23;22;1;0;9.0;32;28;2;2;Polyphony Digital;Driving, Racing, GT / Street;1-2;T;;;;https://www.metacritic.com/game/playstation/gran-turismo-2
Toy Story 2: Buzz Lightyear to the Rescue!;;Activision;Nov 30, 1999;75;11;5;6;0;8.1;11;5;5;1;Traveller's Tales;Action, General;1 Player;E;;;;https://www.metacritic.com/game/playstation/toy-story-2-buzz-lightyear-to-the-rescue!
Clock Tower II: The Struggle Within;;Agetec Inc.;Oct 31, 1999;49;5;1;2;2;5.6;3;1;0;2;Human Entertainment;Action Adventure, Horror;1 Player;M;;;;https://www.metacritic.com/game/playstation/clock-tower-ii-the-struggle-within
Medal of Honor;;Electronic Arts;Oct 31, 1999;92;17;16;1;0;8.7;20;17;1;2;Dreamworks Interactive;Action, Shooter, First-Person, Historic;1-2;T;;;;https://www.metacritic.com/game/playstation/medal-of-honor
Grand Theft Auto 2;;Rockstar Games;Oct 25, 1999;70;15;6;8;1;8.0;10;5;3;2;DMA Design;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/playstation/grand-theft-auto-2
Crash Team Racing;;SCEA;Sep 30, 1999;88;20;20;0;0;8.9;68;62;5;1;Naughty Dog;Driving, Racing, Kart;1-4;E;;;;https://www.metacritic.com/game/playstation/crash-team-racing
Final Fantasy Anthology;;Square EA;Sep 30, 1999;80;14;12;2;0;8.4;6;6;0;0;SquareSoft;Role-Playing, Console-style RPG;1-2;T;Hironobu Sakaguchi;;;https://www.metacritic.com/game/playstation/final-fantasy-anthology
Grandia;;SCEA;Sep 30, 1999;89;14;14;0;0;7.2;23;20;2;1;Game Arts;Role-Playing, Console-style RPG;1 Player;E;Hidenobu Takahashi;;Noriyuki Iwadare;https://www.metacritic.com/game/playstation/grandia
Final Fantasy VIII;;Square EA;Sep  7, 1999;90;24;22;1;1;8.9;151;127;15;9;SquareSoft;Role-Playing, Console-style RPG;1 Player;T;Yoshinori Kitase;;;https://www.metacritic.com/game/playstation/final-fantasy-viii
Suikoden II;;Konami;Aug 31, 1999;82;8;7;1;0;9.2;36;36;0;0;Konami;Role-Playing, Console-style RPG;1 Player;T;;;;https://www.metacritic.com/game/playstation/suikoden-ii
Tony Hawk's Pro Skater;;Activision;Aug 31, 1999;92;18;18;0;0;8.9;9;6;3;0;Neversoft Entertainment;Sports, Alternative, Skateboarding;1-2;T;;;;https://www.metacritic.com/game/playstation/tony-hawks-pro-skater
Wipeout 3;;SCEE;Aug 31, 1999;89;14;13;1;0;8.6;6;5;0;1;Psygnosis;Driving, Racing, Futuristic;1-2;E;;;;https://www.metacritic.com/game/playstation/wipeout-3
Legacy of Kain: Soul Reaver;;Eidos Interactive;Aug 16, 1999;91;17;16;1;0;9.0;25;24;1;0;Crystal Dynamics;Action Adventure, Horror;1 Player;T;Amy Hennig;;;https://www.metacritic.com/game/playstation/legacy-of-kain-soul-reaver
Driver;;GT Interactive;Jun 30, 1999;87;22;21;1;0;8.0;22;19;2;1;Reflections Interactive;Driving, Mission-based;1 Player;T;;;;https://www.metacritic.com/game/playstation/driver
Ape Escape;;SCEA;May 31, 1999;90;19;19;0;0;8.7;14;13;1;0;SCEI;Action, Platformer, 3D;1 Player;E;Masamichi Seki;;;https://www.metacritic.com/game/playstation/ape-escape
Star Ocean: The Second Story;;Enix Corporation;May 31, 1999;80;13;12;0;1;8.5;10;7;3;0;Tri-Ace;Role-Playing, Console-style RPG;1 Player;E;;;;https://www.metacritic.com/game/playstation/star-ocean-the-second-story
Lunar: Silver Star Story Complete;;Working Designs;May 28, 1999;78;15;12;3;0;8.8;15;15;0;0;Game Arts;Role-Playing, Console-style RPG;1 Player;T;Victor Ireland;;;https://www.metacritic.com/game/playstation/lunar-silver-star-story-complete
R4: Ridge Racer Type 4;;Namco;May  1, 1999;88;18;18;0;0;8.6;7;7;0;0;Namco;;1-2;;;;;https://www.metacritic.com/game/playstation/r4-ridge-racer-type-4
Street Fighter Alpha 3;;Capcom;Apr 30, 1999;93;12;12;0;0;8.6;16;15;0;1;Capcom;Action, Fighting, 2D;1-2;T;;;;https://www.metacritic.com/game/playstation/street-fighter-alpha-3
Bust A Groove 2;;Enix Corporation;Mar 31, 1999;66;8;2;6;0;8.8;21;21;0;0;Metro;Miscellaneous, Rhythm, Music;1-4;E;Takeshi Kanai;;;https://www.metacritic.com/game/playstation/bust-a-groove-2
Need for Speed: High Stakes;;Electronic Arts;Mar  1, 1999;86;14;12;2;0;8.6;3;2;0;1;EA Canada;Driving, Racing, Arcade;1-2;E;;;;https://www.metacritic.com/game/playstation/need-for-speed-high-stakes
Silent Hill;;Konami;Jan 31, 1999;86;17;17;0;0;9.1;72;68;4;0;KCET;Action Adventure, Horror;1 Player;M;Keiichiro Toyama;;;https://www.metacritic.com/game/playstation/silent-hill
Syphon Filter;;989 Studios;Jan 31, 1999;90;19;17;2;0;8.7;11;10;1;0;Eidetic;Action, Shooter, Third-Person, Modern;1 Player;T;;;;https://www.metacritic.com/game/playstation/syphon-filter
Tomb Raider III;;Eidos Interactive;Nov 21, 1998;76;14;10;4;0;8.0;11;6;4;1;Core Design Ltd.;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/playstation/tomb-raider-iii
Brave Fencer Musashi;;Square EA;Oct 31, 1998;81;12;10;2;0;8.3;6;6;0;0;SquareSoft;Role-Playing, Action RPG;1 Player;E;Yoichi Yoshimoto;;;https://www.metacritic.com/game/playstation/brave-fencer-musashi
Crash Bandicoot 3: Warped;;SCEA;Oct 31, 1998;91;12;12;0;0;9.0;107;101;4;2;Naughty Dog;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/playstation/crash-bandicoot-3-warped
Oddworld: Abe's Exoddus;;GT Interactive;Oct 31, 1998;88;13;12;1;0;8.9;10;10;0;0;Oddworld Inhabitants;Action, Platformer, 2D;1-2;T;;;;https://www.metacritic.com/game/playstation/oddworld-abes-exoddus
Metal Gear Solid;;Konami;Oct 21, 1998;94;20;19;1;0;9.2;193;187;5;1;KCEJ;Action Adventure, Modern;1 Player;M;;Hideo Kojima, Hideo Kojima, Hideo Kojima, Tomokazu Fukushima;;https://www.metacritic.com/game/playstation/metal-gear-solid
Xenogears;;Square EA;Oct 20, 1998;84;15;14;1;0;9.2;64;59;3;2;SquareSoft;Role-Playing, Console-style RPG;1 Player;T;;;;https://www.metacritic.com/game/playstation/xenogears
Parasite Eve;;Square EA;Sep  9, 1998;81;17;14;3;0;9.0;29;27;2;0;SquareSoft;Role-Playing, General;1 Player;M;;;;https://www.metacritic.com/game/playstation/parasite-eve
Tenchu: Stealth Assassins;;Activision;Aug 31, 1998;87;14;13;1;0;8.8;10;10;0;0;Acquire;Action Adventure, Fantasy;1 Player;M;Takuma Endo;;;https://www.metacritic.com/game/playstation/tenchu-stealth-assassins
Thunder Force V;;Working Designs;Aug 31, 1998;70;9;4;5;0;6.4;3;3;0;0;TechnoSoft;Action, General;1 Player;E;;;;https://www.metacritic.com/game/playstation/thunder-force-v
Elemental Gearbolt;;Working Designs;Jun 30, 1998;76;11;8;3;0;tbd;2;2;0;0;Alfa System;Action, Shooter, Light Gun;1-2;T;;;;https://www.metacritic.com/game/playstation/elemental-gearbolt
Einhander;;SCEA;May  5, 1998;89;14;14;0;0;8.6;11;9;2;0;SquareSoft;Action, Shooter, Scrolling;1 Player;E;Tatsuo Fujii;;;https://www.metacritic.com/game/playstation/einhander
Gran Turismo;;SCEA;Apr 30, 1998;96;16;16;0;0;8.6;19;17;1;1;Polyphony Digital;Driving, Racing, GT / Street;1-2;E;;;;https://www.metacritic.com/game/playstation/gran-turismo
Tekken 3;;Namco;Apr 29, 1998;96;15;15;0;0;9.1;45;43;1;1;Namco;Action, Fighting, 3D;1-2;T;;;;https://www.metacritic.com/game/playstation/tekken-3
Dead or Alive;;Tecmo;Mar 31, 1998;84;10;9;1;0;8.2;1;1;0;0;Team Ninja;Action, Fighting, 3D;1-2;T;;;;https://www.metacritic.com/game/playstation/dead-or-alive
Final Fantasy Tactics;;SCEA;Jan 28, 1998;83;12;10;2;0;9.2;41;39;0;2;SquareSoft;Strategy, Turn-Based, Fantasy;1 Player;T;;;;https://www.metacritic.com/game/playstation/final-fantasy-tactics
Resident Evil 2;;Capcom;Jan 21, 1998;89;13;12;1;0;9.2;77;73;3;1;Capcom;Action Adventure, Horror;1 Player;M;Hideki Kamiya;;;https://www.metacritic.com/game/playstation/resident-evil-2
Alundra;;Working Designs;Dec 31, 1997;86;9;8;1;0;8.9;13;12;1;0;Matrix Software;Role-Playing, Action RPG;1 Player;T;Yasuhiro Ohori;;;https://www.metacritic.com/game/playstation/alundra
Monster Rancher;;Tecmo;Nov 30, 1997;86;5;5;0;0;8.4;5;5;0;0;Tecmo;;1-2;;;;;https://www.metacritic.com/game/playstation/monster-rancher
Colony Wars;;Psygnosis;Oct 31, 1997;91;12;11;1;0;8.1;2;2;0;0;Psygnosis;Simulation, Sci-Fi, Small Spaceship;1 Player;E;;;;https://www.metacritic.com/game/playstation/colony-wars
PaRappa the Rapper;;SCEA;Oct 31, 1997;92;15;15;0;0;7.5;19;13;1;5;NanaOn-Sha;Miscellaneous, Rhythm, Music;1 Player;K-A;;;;https://www.metacritic.com/game/playstation/parappa-the-rapper
Castlevania: Symphony of the Night;;Konami;Oct  2, 1997;93;12;12;0;0;9.2;101;97;4;0;Konami;Action, Platformer, 2D;1 Player;T;Toru Hagihara;;;https://www.metacritic.com/game/playstation/castlevania-symphony-of-the-night
Bushido Blade;;SCEA;Sep 30, 1997;83;13;11;2;0;8.2;2;2;0;0;Light Weight;Action, Fighting, 3D;1-2;T;;;;https://www.metacritic.com/game/playstation/bushido-blade
Final Fantasy VII;;SCEA;Sep  3, 1997;92;20;20;0;0;9.2;388;343;31;14;SquareSoft;Role-Playing, Console-style RPG;1 Player;T;;;;https://www.metacritic.com/game/playstation/final-fantasy-vii
Oddworld: Abe's Oddysee;;GT Interactive;Aug 31, 1997;85;10;9;1;0;8.9;24;20;3;1;Oddworld Inhabitants;Action, Platformer, 2D;1-2;T;;;;https://www.metacritic.com/game/playstation/oddworld-abes-oddysee
Ace Combat 2;;Namco;Jul 31, 1997;83;10;7;3;0;8.5;10;8;1;1;Namco;Simulation, Flight, Modern Jet;1 Player;T;;;;https://www.metacritic.com/game/playstation/ace-combat-2
Need for Speed II;;Electronic Arts;Mar 31, 1997;71;5;2;3;0;6.9;1;0;1;0;EA Canada;;1-2;;;;;https://www.metacritic.com/game/playstation/need-for-speed-ii
RayStorm;;Working Designs;Dec 31, 1996;79;7;7;0;0;7.8;3;2;1;0;Taito Corporation;Action, General;1-2;E;;;;https://www.metacritic.com/game/playstation/raystorm
Super Puzzle Fighter II Turbo;;Capcom;Nov 30, 1996;83;9;8;1;0;7.9;1;1;0;0;Capcom;Miscellaneous, Puzzle, Matching;1-2;E;;;;https://www.metacritic.com/game/playstation/super-puzzle-fighter-ii-turbo
Tomb Raider;;Eidos Interactive;Nov 15, 1996;91;13;13;0;0;8.4;34;29;4;1;Core Design Ltd.;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/playstation/tomb-raider
Wipeout XL;;SCEE;Sep 30, 1996;93;8;8;0;0;8.3;6;4;1;1;Psygnosis;;1-2;;;;;https://www.metacritic.com/game/playstation/wipeout-xl
Tekken 2;;Namco;Aug 25, 1996;89;8;8;0;0;8.6;16;15;1;0;Namco;Action, Fighting, 3D;1-2;T;;;;https://www.metacritic.com/game/playstation/tekken-2
Resident Evil;;Capcom;Mar 30, 1996;91;8;8;0;0;9.0;59;51;6;2;Capcom;Action Adventure, Horror;1 Player;M;Mikami Shinji;;;https://www.metacritic.com/game/playstation/resident-evil
Battle Arena Toshinden;;SCEA;Sep  9, 1995;69;4;1;3;0;5.8;2;1;0;1;Tamsoft;Action, Fighting, 3D;1-2;T;;;;https://www.metacritic.com/game/playstation/battle-arena-toshinden
