title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Dragon Quest Builders;PlayStation Vita;Square Enix;Oct 11, 2016;;;;;;8.9;6;5;1;0;Square Enix;;;;Kazuya Niinou;;Koichi Sugiyama;https://www.metacritic.com/game/playstation-vita/dragon-quest-builders
Valkyrie Drive: Bhikkhuni;PlayStation Vita;PQube;Oct 11, 2016;72;7;3;4;0;8.1;5;5;0;0;Marvelous Inc.;Action, Beat-'Em-Up, 2D, 3D;Up to 4;M;Koji Watanabe;;Noriko Murakami, Ryusuke Fujoka, Ryo Shirasawa;https://www.metacritic.com/game/playstation-vita/valkyrie-drive-bhikkhuni
Castle Invasion: Throne Out;PlayStation Vita;Cat Trap Studios;Oct 11, 2016;;;;;;tbd;1;0;1;0;Cat Trap Studios;;;;;;;https://www.metacritic.com/game/playstation-vita/castle-invasion-throne-out
Darkest Dungeon;PlayStation Vita;Red Hook Studios;Sep 27, 2016;;;;;;7.9;5;2;1;2;Red Hook Studios;;;;;;Stuart Chatwood;https://www.metacritic.com/game/playstation-vita/darkest-dungeon
Criminal Girls 2: Party Favors;PlayStation Vita;NIS America;Sep 22, 2016;67;21;8;11;2;8.2;4;3;0;1;Nippon Ichi Software;Role-Playing, General;No Online Multiplayer;M;;;;https://www.metacritic.com/game/playstation-vita/criminal-girls-2-party-favors
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs;PlayStation Vita;Aksys Games;Sep 20, 2016;64;9;2;6;1;tbd;0;0;0;0;Arc System Works, Now Production;;;;;;;https://www.metacritic.com/game/playstation-vita/tokyo-twilight-ghost-hunters-daybreak-special-gigs
Skylight Freerange 2: Gachduine;PlayStation Vita;Dragoon Entertainment;Sep 20, 2016;;;;;;tbd;0;0;0;0;Dragoon Entertainment, Dragoon Entertainment Ltd.;;;;;;;https://www.metacritic.com/game/playstation-vita/skylight-freerange-2-gachduine
Psycho-Pass: Mandatory Happiness;PlayStation Vita;NIS America;Sep 13, 2016;64;11;6;3;2;7.3;2;2;0;0;5pb;;;;;;;https://www.metacritic.com/game/playstation-vita/psycho-pass-mandatory-happiness
MeiQ: Labyrinth of Death;PlayStation Vita;Idea Factory;Sep 13, 2016;56;21;0;16;5;7.4;2;2;0;0;Compile Heart;;;;;;Tenpei Sato;https://www.metacritic.com/game/playstation-vita/meiq-labyrinth-of-death
Mystery Chronicle: One Way Heroics;PlayStation Vita;Spike Chunsoft;Sep 13, 2016;68;4;1;2;1;tbd;0;0;0;0;Spike Chunsoft;;;;;;;https://www.metacritic.com/game/playstation-vita/mystery-chronicle-one-way-heroics
The Legend of Heroes: Trails of Cold Steel II;PlayStation Vita;XSEED Games;Sep  6, 2016;80;26;23;3;0;8.5;5;4;1;0;Falcom;;;;;;;https://www.metacritic.com/game/playstation-vita/the-legend-of-heroes-trails-of-cold-steel-ii
Sky Force Anniversary;PlayStation Vita;Infinite Dreams Inc.;Sep  6, 2016;;;;;;5.8;1;1;0;0;Infinite Dreams Inc.;;;;;;;https://www.metacritic.com/game/playstation-vita/sky-force-anniversary
Wanderjahr;PlayStation Vita;Corecell Technology;Aug 31, 2016;;;;;;tbd;;;;;Corecell Technology, Workyrie Game Studio;;;;;;;https://www.metacritic.com/game/playstation-vita/wanderjahr
God Eater 2: Rage Burst;PlayStation Vita;Bandai Namco Games;Aug 30, 2016;;;;;;7.6;0;0;0;0;Shift;Role-Playing, Action RPG;Up to 4;T;Kou Yoshimura;;Go Shiina;https://www.metacritic.com/game/playstation-vita/god-eater-2-rage-burst
Hatsune Miku: Project Diva X;PlayStation Vita;Sega;Aug 30, 2016;83;5;5;0;0;7.8;2;0;1;1;Sega;;;;;;;https://www.metacritic.com/game/playstation-vita/hatsune-miku-project-diva-x
Attack on Titan;PlayStation Vita;Koei Tecmo Games;Aug 30, 2016;;;;;;7.9;3;3;0;0;Omega Force;Action, Beat-'Em-Up, 3D;Up to 4;M;;;;https://www.metacritic.com/game/playstation-vita/attack-on-titan
Claire: Extended Cut;PlayStation Vita;Hailstorm Games Inc;Aug 30, 2016;;;;;;tbd;0;0;0;0;Hailstorm Games Inc;;;;;;;https://www.metacritic.com/game/playstation-vita/claire-extended-cut
Alone With You;PlayStation Vita;Benjamin Rivers;Aug 23, 2016;82;5;4;1;0;8.2;1;1;0;0;Benjamin Rivers;;;;;;;https://www.metacritic.com/game/playstation-vita/alone-with-you
Dungeon Punks;PlayStation Vita;Hyper Awesome Entertainment;Aug 16, 2016;;;;;;6.1;1;1;0;0;Hyper Awesome Entertainment;;;;;;;https://www.metacritic.com/game/playstation-vita/dungeon-punks
One Piece: Burning Blood - Wanted Pack 2;PlayStation Vita;Bandai Namco Games;Aug  4, 2016;;;;;;tbd;;;;;Spike Chunsoft;;;;;;;https://www.metacritic.com/game/playstation-vita/one-piece-burning-blood---wanted-pack-2
One Piece: Burning Blood - Gold Edition;PlayStation Vita;Bandai Namco Games;Aug  4, 2016;;;;;;tbd;;;;;;;;;;;;https://www.metacritic.com/game/playstation-vita/one-piece-burning-blood---gold-edition
Gal*Gun: Double Peace;PlayStation Vita;PQube;Aug  2, 2016;;;;;;7.4;1;0;1;0;Alchemist, Inti Creates;;;;;;Ippo Yamada, Ryo Kawakami, Luna Umegaki, Tsutomu Kurihara, Hiroaki Sano;https://www.metacritic.com/game/playstation-vita/galgun-double-peace
Laser Disco Defenders;PlayStation Vita;Out of Bounds;Aug  2, 2016;80;4;2;2;0;5.2;2;0;1;1;Out of Bounds;;;;;;;https://www.metacritic.com/game/playstation-vita/laser-disco-defenders
Shiren the Wanderer: The Tower of Fortune and the Dice of Fate;PlayStation Vita;Aksys Games;Jul 26, 2016;79;25;18;7;0;8.0;2;2;0;0;Spike Chunsoft;Role-Playing, Roguelike;2;E10+;;;Hayato Matsuo;https://www.metacritic.com/game/playstation-vita/shiren-the-wanderer-the-tower-of-fortune-and-the-dice-of-fate
Mutant Mudds: Super Challenge;PlayStation Vita;Nighthawk Interactive;Jul 26, 2016;;;;;;tbd;;;;;Renegade Kid;;;;;;;https://www.metacritic.com/game/playstation-vita/mutant-mudds-super-challenge
A.W.: Phoenix Festa;PlayStation Vita;Bandai Namco Games;Jul 26, 2016;55;17;1;10;6;4.5;1;0;0;1;Bandai Namco Games;;;;;;;https://www.metacritic.com/game/playstation-vita/aw-phoenix-festa
One Piece: Burning Blood - Luffy Pack;PlayStation Vita;Bandai Namco Games;Jul 26, 2016;;;;;;tbd;;;;;Spike Chunsoft;;;;;;;https://www.metacritic.com/game/playstation-vita/one-piece-burning-blood---luffy-pack
Spy Chameleon;PlayStation Vita;Unfinished Pixel;Jul 21, 2016;;;;;;6.3;1;0;1;0;Unfinished Pixel;;;;;;;https://www.metacritic.com/game/playstation-vita/spy-chameleon
10 Second Ninja X;PlayStation Vita;Curve Digital;Jul 19, 2016;;;;;;4.7;1;1;0;0;Four Circle Interactive;Action, Platformer, 2D;2;T;;;;https://www.metacritic.com/game/playstation-vita/10-second-ninja-x
Mobile Suit Gundam: Extreme VS-Force;PlayStation Vita;Bandai Namco Games;Jul 12, 2016;57;25;1;19;5;6.9;3;1;1;1;Lancarse, Bandai Namco Games;;;;;;;https://www.metacritic.com/game/playstation-vita/mobile-suit-gundam-extreme-vs-force
Panda Run;PlayStation Vita;8Floor;Jul 12, 2016;;;;;;tbd;;;;;4HIT LTD;;;;;;;https://www.metacritic.com/game/playstation-vita/panda-run
Type:Rider;PlayStation Vita;Bulkypix;Jul 12, 2016;;;;;;3.8;2;0;1;1;Bulkypix, Cosmografik Studio;;;;;;;https://www.metacritic.com/game/playstation-vita/typerider
Last Wings;PlayStation Vita;Vertice Games;Jul 12, 2016;;;;;;tbd;1;0;1;0;Vertice Games;Simulation, Flight, Combat;Up to 10;E;;;;https://www.metacritic.com/game/playstation-vita/last-wings
Lumo;PlayStation Vita;Rising Star Games;Jul  5, 2016;;;;;;5.9;4;1;1;2;Triple Eh? Ltd;Action, Adventure, General, Platformer, 3D;2;E10+;;;;https://www.metacritic.com/game/playstation-vita/lumo
Zero Escape: Zero Time Dilemma;PlayStation Vita;Aksys Games;Jun 28, 2016;83;31;26;5;0;8.3;17;8;6;3;Spike Chunsoft, Chime;Adventure, Visual Novel;No Online Multiplayer;M;Kotaro Uchikoshi;Ken Shimomura, Makoto Yodawara;Shinji Hosoe;https://www.metacritic.com/game/playstation-vita/zero-escape-zero-time-dilemma
God Eater Resurrection;PlayStation Vita;Bandai Namco Games;Jun 28, 2016;;;;;;8.0;4;4;0;0;Shift, Bandai Namco Games;Role-Playing, Action RPG;Up to 4;T;;;;https://www.metacritic.com/game/playstation-vita/god-eater-resurrection
LEGO Star Wars: The Force Awakens;PlayStation Vita;Warner Bros. Interactive Entertainment;Jun 28, 2016;;;;;;7.2;2;2;0;0;TT Games;;;;;;;https://www.metacritic.com/game/playstation-vita/lego-star-wars-the-force-awakens
Adventures of Mana;PlayStation Vita;Square Enix;Jun 28, 2016;66;18;6;12;0;8.3;3;1;2;0;Square Enix;;;;;;Kenji Ito;https://www.metacritic.com/game/playstation-vita/adventures-of-mana
A.W. Phoenix Fiesta [DUPE];PlayStation Vita;Bandai Namco Games;Jun 26, 2016;;;;;;tbd;1;0;0;1;Bandai Namco Games;;;;;;;https://www.metacritic.com/game/playstation-vita/aw-phoenix-fiesta-dupe
Dino Dini's Kick Off Revival;PlayStation Vita;The Digital Lounge;Jun 23, 2016;;;;;;1.3;1;0;0;1;The Digital Lounge, Dino Dini;Sports, Team, Soccer, Arcade;2;E;;;;https://www.metacritic.com/game/playstation-vita/dino-dinis-kick-off-revival
Grand Kingdom;PlayStation Vita;NIS America;Jun 21, 2016;76;11;6;5;0;8.3;2;2;0;0;Spike Chunsoft;;;;Tomohiko Deguchi;;;https://www.metacritic.com/game/playstation-vita/grand-kingdom
Funk of Titans;PlayStation Vita;A Crowd of Monsters;Jun 21, 2016;;;;;;tbd;0;0;0;0;A Crowd of Monsters;;;;;;;https://www.metacritic.com/game/playstation-vita/funk-of-titans
Bard's Gold;PlayStation Vita;Erdem Sen;Jun 17, 2016;;;;;;tbd;0;0;0;0;Erdem Sen;;;;;;;https://www.metacritic.com/game/playstation-vita/bards-gold
Attractio;PlayStation Vita;Bandai Namco Games;Jun 14, 2016;;;;;;tbd;0;0;0;0;GameCoder Studios;;;;;;;https://www.metacritic.com/game/playstation-vita/attractio
SteamWorld Heist;PlayStation Vita;Image & Form;Jun  7, 2016;90;5;5;0;0;8.3;3;3;0;0;Image & Form;;;;;;;https://www.metacritic.com/game/playstation-vita/steamworld-heist
Odin Sphere Leifthrasir;PlayStation Vita;Atlus;Jun  7, 2016;93;5;5;0;0;8.4;9;9;0;0;Vanillaware;;;;Kentaro Onishi;;Mitsuhiro Kaneda, Masaharu Iwata, Yoshimi Kudo, Azusa Chiba, Kazuki Higashihara;https://www.metacritic.com/game/playstation-vita/odin-sphere-leifthrasir
Atelier Sophie: The Alchemist of the Mysterious Book;PlayStation Vita;Koei Tecmo Games;Jun  7, 2016;;;;;;8.0;1;0;1;0;Gust;;;;;;;https://www.metacritic.com/game/playstation-vita/atelier-sophie-the-alchemist-of-the-mysterious-book
Delta Strike: First Assault;PlayStation Vita;Cerberus;Jun  3, 2016;;;;;;tbd;1;0;0;1;Cerberus;;;;;;;https://www.metacritic.com/game/playstation-vita/delta-strike-first-assault
One Piece: Burning Blood;PlayStation Vita;Bandai Namco Games;May 31, 2016;62;4;1;3;0;7.8;1;1;0;0;Spike Chunsoft;Action, Fighting, 3D;Up to 4;T;;;;https://www.metacritic.com/game/playstation-vita/one-piece-burning-blood
Paranautical Activity;PlayStation Vita;CodeAvarice;May 31, 2016;;;;;;tbd;2;0;1;1;CodeAvarice;;;;;;;https://www.metacritic.com/game/playstation-vita/paranautical-activity
One Piece: Burning Blood - Playable Character Pack;PlayStation Vita;Bandai Namco Games;May 31, 2016;;;;;;tbd;;;;;Spike Chunsoft;;;;;;;https://www.metacritic.com/game/playstation-vita/one-piece-burning-blood---playable-character-pack
One Piece: Burning Blood - Wanted Pack;PlayStation Vita;Bandai Namco Games;May 31, 2016;;;;;;tbd;;;;;Spike Chunsoft;;;;;;;https://www.metacritic.com/game/playstation-vita/one-piece-burning-blood---wanted-pack
The Last Blade 2;PlayStation Vita;SNK Playmore;May 24, 2016;;;;;;8.2;0;0;0;0;SNK Playmore, Code Mystics Inc., SNK Corporation;;;;;;;https://www.metacritic.com/game/playstation-vita/the-last-blade-2
Downwell;PlayStation Vita;Devolver Digital;May 24, 2016;85;5;4;1;0;7.7;3;3;0;0;Moppin;;;;;;;https://www.metacritic.com/game/playstation-vita/downwell
Zombies: The Last Survivor;PlayStation Vita;INFOTRONIK GAMES LTD;May 24, 2016;;;;;;tbd;1;0;0;1;INFOTRONIK GAMES LTD;;;;;;;https://www.metacritic.com/game/playstation-vita/zombies-the-last-survivor
Letter Quest: Grimm's Journey Remastered;PlayStation Vita;Bacon Bandit Games;May 17, 2016;;;;;;7.1;5;4;1;0;Bacon Bandit Games;;;;;;;https://www.metacritic.com/game/playstation-vita/letter-quest-grimms-journey-remastered
MegaTagmension Blanc + Neptune VS Zombies;PlayStation Vita;Idea Factory;May 10, 2016;61;22;4;14;4;6.8;7;3;2;2;Compile Heart;Action, Beat-'Em-Up, 3D;Up to 4;T;;;;https://www.metacritic.com/game/playstation-vita/megatagmension-blanc-+-neptune-vs-zombies
MOP: Operation Cleanup;PlayStation Vita;EnsenaSoft;May 10, 2016;;;;;;tbd;;;;;EnsenaSoft;;;;;;;https://www.metacritic.com/game/playstation-vita/mop-operation-cleanup
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;https://www.metacritic.com/game/playstation-vita/ray-gigant
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
Ray Gigant;PlayStation Vita;Bandai Namco Games;May  3, 2016;72;14;5;9;0;8.1;2;1;1;0;Bandai Namco Games;;;;;;;
